Z,Y,X,Red,Green,Blue,Size
0,68,57,56,79,93,1
0,68,58,101,108,123,1
0,68,59,134,141,135,1
0,68,60,133,151,163,1
0,68,61,161,164,154,1
0,68,62,162,158,153,1
0,68,63,159,161,140,1
0,68,64,122,116,105,1
0,68,65,82,68,58,1
0,68,185,56,67,85,1
0,68,186,101,114,129,1
0,68,187,143,140,129,1
0,68,188,145,150,153,1
0,68,189,157,161,161,1
0,68,190,169,162,160,1
0,68,191,175,172,151,1
0,68,192,135,111,98,1
0,68,193,75,59,51,1
0,68,313,48,66,91,1
0,68,314,102,111,126,1
0,68,315,140,141,133,1
0,68,316,135,137,151,1
0,68,317,161,169,165,1
0,68,318,169,164,152,1
0,68,319,155,143,143,1
0,68,320,137,112,90,1
0,68,321,76,58,44,1
0,69,57,42,64,94,1
0,69,58,98,104,112,1
0,69,59,120,133,143,1
0,69,60,147,142,146,1
0,69,61,147,140,146,1
0,69,62,161,162,155,1
0,69,63,153,138,145,1
0,69,64,141,111,86,1
0,69,65,74,58,44,1
0,69,185,45,57,71,1
0,69,186,85,96,106,1
0,69,187,108,117,145,1
0,69,188,157,140,147,1
0,69,189,158,139,140,1
0,69,190,155,154,153,1
0,69,191,144,145,154,1
0,69,192,132,104,83,1
0,69,193,65,56,49,1
0,69,313,44,51,57,1
0,69,314,72,98,109,1
0,69,315,109,115,133,1
0,69,316,138,129,139,1
0,69,317,154,153,151,1
0,69,318,159,151,157,1
0,69,319,148,142,130,1
0,69,320,107,99,85,1
0,69,321,65,58,47,1
0,70,57,40,47,52,1
0,70,58,64,84,97,1
0,70,59,123,137,136,1
0,70,60,130,130,141,1
0,70,61,153,159,160,1
0,70,62,168,161,160,1
0,70,63,156,142,118,1
0,70,64,103,92,72,1
0,70,65,55,51,39,1
0,70,186,59,77,93,1
0,70,187,115,126,133,1
0,70,188,132,134,137,1
0,70,189,147,160,169,1
0,70,190,164,163,167,1
0,70,191,164,141,109,1
0,70,192,92,77,61,1
0,70,314,48,68,94,1
0,70,315,95,98,113,1
0,70,316,135,136,129,1
0,70,317,133,146,150,1
0,70,318,146,147,146,1
0,70,319,153,142,112,1
0,70,320,89,71,52,1
0,71,58,37,52,75,1
0,71,59,87,87,101,1
0,71,60,119,120,127,1
0,71,61,133,134,125,1
0,71,62,127,139,129,1
0,71,63,124,124,96,1
0,71,64,71,63,51,1
0,71,186,35,43,53,1
0,71,187,69,80,96,1
0,71,188,102,106,119,1
0,71,189,136,133,120,1
0,71,190,123,126,126,1
0,71,191,114,104,83,1
0,71,192,64,58,48,1
0,71,315,49,63,74,1
0,71,316,92,104,111,1
0,71,317,124,113,115,1
0,71,318,120,111,107,1
0,71,319,98,84,70,1
0,71,320,57,47,38,1
0,72,59,38,49,62,1
0,72,60,83,94,100,1
0,72,61,106,92,97,1
0,72,62,106,104,95,1
0,72,63,85,81,73,1
0,72,64,54,38,33,1
0,72,188,58,60,72,1
0,72,189,86,81,87,1
0,72,190,89,94,88,1
0,72,191,83,79,71,1
0,72,316,49,47,52,1
0,72,317,66,66,71,1
0,72,318,73,74,80,1
0,72,319,81,71,59,1
0,73,61,51,53,58,1
0,73,62,67,73,74,1
0,73,63,63,55,39,1
0,73,189,41,44,51,1
0,73,190,61,61,49,1
0,174,196,52,56,57,1
0,174,323,42,53,53,1
0,174,324,56,57,56,1
0,174,325,52,53,53,1
0,174,326,50,53,48,1
0,175,67,55,61,59,1
0,175,68,57,54,58,1
0,175,69,58,56,59,1
0,175,70,52,50,53,1
0,175,71,59,62,56,1
0,175,194,39,42,55,1
0,175,195,60,59,59,1
0,175,196,64,63,65,1
0,175,197,69,71,72,1
0,175,198,64,60,57,1
0,175,199,55,53,51,1
0,175,322,43,50,61,1
0,175,323,68,72,73,1
0,175,324,77,78,78,1
0,175,325,83,83,78,1
0,175,326,72,65,63,1
0,175,327,61,59,56,1
0,175,328,55,48,47,1
0,176,66,45,59,61,1
0,176,67,76,94,93,1
0,176,68,88,88,83,1
0,176,69,89,88,81,1
0,176,70,72,65,62,1
0,176,71,66,69,62,1
0,176,72,55,49,49,1
0,176,194,49,60,66,1
0,176,195,72,82,92,1
0,176,196,101,96,87,1
0,176,197,85,87,83,1
0,176,198,77,66,60,1
0,176,199,60,59,55,1
0,176,200,51,56,58,1
0,176,201,54,47,43,1
0,176,322,54,61,77,1
0,176,323,80,78,91,1
0,176,324,102,102,102,1
0,176,325,95,90,79,1
0,176,326,79,75,67,1
0,176,327,65,60,61,1
0,176,328,56,64,71,1
0,176,329,56,47,48,1
0,177,66,61,74,90,1
0,177,67,95,96,117,1
0,177,68,132,118,113,1
0,177,69,105,103,98,1
0,177,70,89,79,73,1
0,177,71,76,72,62,1
0,177,72,57,61,65,1
0,177,73,50,52,62,1
0,177,74,56,49,41,1
0,177,193,39,49,57,1
0,177,194,71,81,91,1
0,177,195,96,108,121,1
0,177,196,121,111,107,1
0,177,197,97,107,116,1
0,177,198,113,104,92,1
0,177,199,74,77,70,1
0,177,200,63,57,52,1
0,177,201,47,51,56,1
0,177,321,33,51,65,1
0,177,322,78,89,98,1
0,177,323,108,113,111,1
0,177,324,104,112,119,1
0,177,325,109,116,119,1
0,177,326,129,125,106,1
0,177,327,95,94,81,1
0,177,328,73,60,51,1
0,177,329,53,53,52,1
0,178,65,35,55,68,1
0,178,66,81,94,103,1
0,178,67,109,114,111,1
0,178,68,111,123,136,1
0,178,69,128,119,123,1
0,178,70,123,116,118,1
0,178,71,127,119,94,1
0,178,72,87,77,63,1
0,178,73,58,54,49,1
0,178,74,52,55,53,1
0,178,193,40,58,68,1
0,178,194,83,100,106,1
0,178,195,101,104,111,1
0,178,196,121,130,146,1
0,178,197,139,124,122,1
0,178,198,118,115,122,1
0,178,199,118,105,98,1
0,178,200,100,92,78,1
0,178,201,64,50,46,1
0,178,202,55,58,58,1
0,178,321,41,57,72,1
0,178,322,91,104,96,1
0,178,323,98,115,129,1
0,178,324,133,141,150,1
0,178,325,139,130,121,1
0,178,326,122,132,117,1
0,178,327,107,101,92,1
0,178,328,104,109,97,1
0,178,329,80,61,58,1
0,178,330,59,53,59,1
0,178,331,53,45,46,1
0,179,65,41,58,75,1
0,179,66,92,106,102,1
0,179,67,105,122,134,1
0,179,68,137,157,160,1
0,179,69,154,144,135,1
0,179,70,141,142,113,1
0,179,71,115,116,97,1
0,179,72,105,106,103,1
0,179,73,96,76,70,1
0,179,74,68,61,61,1
0,179,75,53,44,45,1
0,179,193,48,60,70,1
0,179,194,96,122,123,1
0,179,195,123,120,121,1
0,179,196,127,156,179,1
0,179,197,177,173,169,1
0,179,198,165,141,116,1
0,179,199,116,120,106,1
0,179,200,105,94,101,1
0,179,201,94,89,84,1
0,179,202,71,62,53,1
0,179,204,51,50,39,1
0,179,321,61,67,87,1
0,179,322,115,131,128,1
0,179,323,125,123,125,1
0,179,324,131,155,177,1
0,179,325,175,171,169,1
0,179,326,167,148,126,1
0,179,327,114,111,102,1
0,179,328,97,90,94,1
0,179,329,93,92,86,1
0,179,330,75,62,50,1
0,179,331,45,48,54,1
0,179,332,52,45,35,1
0,180,63,56,53,52,1
0,180,64,48,48,51,1
0,180,65,68,84,102,1
0,180,66,122,127,128,1
0,180,67,127,136,149,1
0,180,68,157,165,160,1
0,180,69,163,158,160,1
0,180,70,165,155,136,1
0,180,71,125,122,109,1
0,180,72,98,92,87,1
0,180,73,91,90,97,1
0,180,74,90,71,59,1
0,180,75,54,56,65,1
0,180,76,56,44,43,1
0,180,190,47,50,54,1
0,180,191,57,52,56,1
0,180,192,50,48,55,1
0,180,193,77,105,110,1
0,180,194,118,122,129,1
0,180,195,140,153,169,1
0,180,196,172,172,169,1
0,180,197,168,162,158,1
0,180,198,167,162,147,1
0,180,199,140,132,116,1
0,180,200,103,92,88,1
0,180,201,91,88,91,1
0,180,202,95,80,73,1
0,180,203,64,58,64,1
0,180,204,58,51,53,1
0,180,317,37,44,51,1
0,180,318,62,60,59,1
0,180,319,59,60,64,1
0,180,320,53,50,64,1
0,180,321,85,105,111,1
0,180,322,118,130,138,1
0,180,323,143,156,160,1
0,180,324,150,156,166,1
0,180,325,172,168,161,1
0,180,326,179,185,167,1
0,180,327,148,131,117,1
0,180,328,111,101,95,1
0,180,329,95,91,91,1
0,180,330,97,89,80,1
0,180,331,68,58,58,1
0,180,332,60,60,57,1
0,180,333,52,43,36,1
0,181,61,49,64,73,1
0,181,62,74,73,71,1
0,181,63,67,70,71,1
0,181,64,61,61,66,1
0,181,65,81,103,115,1
0,181,66,124,145,153,1
0,181,67,146,152,149,1
0,181,68,143,154,175,1
0,181,69,180,167,158,1
0,181,70,161,175,175,1
0,181,71,152,142,127,1
0,181,72,121,118,103,1
0,181,73,97,91,90,1
0,181,74,92,96,82,1
0,181,75,77,67,54,1
0,181,76,61,62,60,1
0,181,189,58,74,85,1
0,181,190,82,90,87,1
0,181,191,89,86,86,1
0,181,192,79,72,66,1
0,181,193,78,110,134,1
0,181,194,143,154,164,1
0,181,195,167,161,146,1
0,181,196,145,142,150,1
0,181,197,162,168,173,1
0,181,198,162,159,169,1
0,181,199,165,156,137,1
0,181,200,132,135,113,1
0,181,201,100,88,86,1
0,181,202,96,104,98,1
0,181,203,91,75,58,1
0,181,204,59,55,54,1
0,181,316,47,48,58,1
0,181,317,71,76,83,1
0,181,318,95,106,98,1
0,181,319,97,96,105,1
0,181,320,97,79,67,1
0,181,321,88,120,144,1
0,181,322,145,143,156,1
0,181,323,162,154,147,1
0,181,324,147,127,134,1
0,181,325,159,163,170,1
0,181,326,160,158,177,1
0,181,327,161,143,150,1
0,181,328,152,141,128,1
0,181,329,116,104,102,1
0,181,330,107,111,107,1
0,181,331,96,75,60,1
0,181,332,59,59,60,1
0,182,60,45,57,75,1
0,182,61,81,85,95,1
0,182,62,117,114,95,1
0,182,63,90,95,103,1
0,182,64,97,86,75,1
0,182,65,95,113,137,1
0,182,66,152,152,155,1
0,182,67,165,161,151,1
0,182,68,135,126,145,1
0,182,69,156,154,155,1
0,182,70,156,161,175,1
0,182,71,161,153,165,1
0,182,72,155,135,129,1
0,182,73,127,114,107,1
0,182,74,108,110,101,1
0,182,75,97,86,71,1
0,182,76,71,68,64,1
0,182,188,54,70,80,1
0,182,189,94,100,111,1
0,182,190,115,104,97,1
0,182,191,103,106,95,1
0,182,192,92,89,84,1
0,182,193,93,108,127,1
0,182,194,138,147,149,1
0,182,195,187,177,156,1
0,182,196,149,147,155,1
0,182,197,161,172,154,1
0,182,198,148,159,159,1
0,182,199,160,174,181,1
0,182,200,158,139,134,1
0,182,201,138,127,108,1
0,182,202,102,107,104,1
0,182,203,100,89,68,1
0,182,204,66,65,57,1
0,182,316,61,83,93,1
0,182,317,108,103,120,1
0,182,318,127,116,113,1
0,182,319,119,114,105,1
0,182,320,100,90,89,1
0,182,321,96,115,132,1
0,182,322,134,150,145,1
0,182,323,163,168,160,1
0,182,324,157,157,163,1
0,182,325,165,163,149,1
0,182,326,149,153,145,1
0,182,327,153,170,170,1
0,182,328,168,152,149,1
0,182,329,146,134,125,1
0,182,330,115,113,107,1
0,182,331,107,96,75,1
0,182,332,70,63,58,1
0,182,333,53,50,44,1
0,183,59,39,45,55,1
0,183,60,66,85,100,1
0,183,61,112,107,118,1
0,183,62,131,130,130,1
0,183,63,125,110,104,1
0,183,64,112,98,90,1
0,183,65,88,102,130,1
0,183,66,138,154,157,1
0,183,67,161,154,158,1
0,183,68,149,146,154,1
0,183,69,151,151,153,1
0,183,70,156,148,150,1
0,183,71,143,151,153,1
0,183,72,160,163,150,1
0,183,73,147,145,133,1
0,183,74,122,114,102,1
0,183,75,103,104,85,1
0,183,76,79,69,65,1
0,183,77,62,57,50,1
0,183,187,38,51,70,1
0,183,188,81,95,105,1
0,183,189,109,116,123,1
0,183,190,128,145,159,1
0,183,191,147,124,116,1
0,183,192,117,99,84,1
0,183,193,88,109,141,1
0,183,194,140,144,170,1
0,183,195,177,166,163,1
0,183,196,153,156,148,1
0,183,197,138,157,158,1
0,183,198,150,142,144,1
0,183,199,137,146,146,1
0,183,200,154,161,147,1
0,183,201,140,146,140,1
0,183,202,127,117,101,1
0,183,203,103,103,87,1
0,183,204,75,65,60,1
0,183,205,61,63,43,1
0,183,315,42,54,74,1
0,183,316,90,95,97,1
0,183,317,104,117,130,1
0,183,318,131,140,144,1
0,183,319,141,119,116,1
0,183,320,109,100,84,1
0,183,321,85,120,147,1
0,183,322,146,149,155,1
0,183,323,155,154,157,1
0,183,324,148,159,148,1
0,183,325,143,159,157,1
0,183,326,160,151,140,1
0,183,327,135,155,156,1
0,183,328,155,146,142,1
0,183,329,144,148,144,1
0,183,330,137,121,109,1
0,183,331,115,110,96,1
0,183,332,78,67,64,1
0,183,333,61,58,41,1
0,184,59,54,64,81,1
0,184,60,96,92,92,1
0,184,61,103,121,143,1
0,184,62,147,151,144,1
0,184,63,145,132,124,1
0,184,64,112,103,85,1
0,184,65,91,122,139,1
0,184,66,142,146,148,1
0,184,67,152,151,141,1
0,184,68,129,143,142,1
0,184,69,135,153,161,1
0,184,70,154,136,136,1
0,184,71,153,174,163,1
0,184,72,156,145,158,1
0,184,73,154,146,133,1
0,184,74,138,131,122,1
0,184,75,113,101,91,1
0,184,76,76,74,68,1
0,184,77,56,50,39,1
0,184,187,63,76,83,1
0,184,188,97,98,102,1
0,184,189,115,134,158,1
0,184,190,151,147,152,1
0,184,191,157,144,132,1
0,184,192,136,116,87,1
0,184,193,91,108,137,1
0,184,194,147,145,158,1
0,184,195,155,146,136,1
0,184,196,133,140,146,1
0,184,197,135,138,147,1
0,184,198,142,137,148,1
0,184,199,167,166,150,1
0,184,200,152,149,155,1
0,184,201,147,141,135,1
0,184,202,137,123,115,1
0,184,203,109,95,91,1
0,184,204,84,74,62,1
0,184,205,52,49,39,1
0,184,314,37,43,53,1
0,184,315,71,82,83,1
0,184,316,98,107,111,1
0,184,317,120,135,153,1
0,184,318,142,131,137,1
0,184,319,143,136,121,1
0,184,320,125,114,100,1
0,184,321,90,97,124,1
0,184,322,141,151,159,1
0,184,323,144,130,134,1
0,184,324,140,142,148,1
0,184,325,139,139,143,1
0,184,326,141,141,158,1
0,184,327,171,161,151,1
0,184,328,147,146,146,1
0,184,329,148,141,129,1
0,184,330,132,118,107,1
0,184,331,108,102,89,1
0,184,332,89,80,67,1
0,184,333,59,54,38,1
0,185,59,71,87,89,1
0,185,60,90,92,103,1
0,185,61,123,136,131,1
0,185,62,140,143,141,1
0,185,63,133,130,121,1
0,185,64,118,108,103,1
0,185,65,98,98,110,1
0,185,66,134,146,148,1
0,185,67,145,133,128,1
0,185,68,141,135,134,1
0,185,69,138,143,146,1
0,185,70,148,139,152,1
0,185,71,168,170,159,1
0,185,72,149,147,143,1
0,185,73,150,145,134,1
0,185,74,139,128,113,1
0,185,75,109,96,87,1
0,185,76,86,83,65,1
0,185,77,60,53,38,1
0,185,186,50,61,58,1
0,185,187,74,86,82,1
0,185,188,77,87,109,1
0,185,189,135,140,129,1
0,185,190,144,152,151,1
0,185,191,141,136,128,1
0,185,192,115,99,95,1
0,185,193,93,93,106,1
0,185,194,130,144,136,1
0,185,195,144,149,139,1
0,185,196,147,137,129,1
0,185,197,133,138,142,1
0,185,198,150,134,132,1
0,185,199,143,156,154,1
0,185,200,151,144,139,1
0,185,201,154,158,154,1
0,185,202,141,137,128,1
0,185,203,108,92,91,1
0,185,204,79,79,61,1
0,185,205,56,49,38,1
0,185,314,51,60,68,1
0,185,315,83,86,80,1
0,185,316,84,104,126,1
0,185,317,134,132,139,1
0,185,318,150,147,149,1
0,185,319,142,134,131,1
0,185,320,124,105,94,1
0,185,321,89,85,106,1
0,185,322,132,137,128,1
0,185,323,135,148,150,1
0,185,324,144,133,136,1
0,185,325,137,134,134,1
0,185,326,137,128,127,1
0,185,327,139,152,155,1
0,185,328,154,154,157,1
0,185,329,180,179,164,1
0,185,330,144,130,123,1
0,185,331,109,104,83,1
0,185,332,72,71,60,1
0,185,333,58,43,30,1
0,186,57,29,43,54,1
0,186,58,57,62,71,1
0,186,59,84,91,100,1
0,186,60,118,128,138,1
0,186,61,142,136,135,1
0,186,62,141,144,152,1
0,186,63,148,138,132,1
0,186,64,121,106,91,1
0,186,65,79,81,106,1
0,186,66,134,138,134,1
0,186,67,132,138,155,1
0,186,68,138,121,137,1
0,186,69,143,137,143,1
0,186,70,141,144,142,1
0,186,71,139,148,156,1
0,186,72,161,177,176,1
0,186,73,188,182,152,1
0,186,74,144,133,117,1
0,186,75,107,105,89,1
0,186,76,79,69,64,1
0,186,77,58,47,33,1
0,186,185,31,42,54,1
0,186,186,63,66,76,1
0,186,187,80,90,103,1
0,186,188,124,137,143,1
0,186,189,149,137,130,1
0,186,190,131,134,141,1
0,186,191,151,149,145,1
0,186,192,125,101,91,1
0,186,193,80,87,108,1
0,186,194,130,148,143,1
0,186,195,134,126,137,1
0,186,196,131,128,147,1
0,186,197,145,140,145,1
0,186,198,146,153,145,1
0,186,199,133,134,151,1
0,186,200,160,164,164,1
0,186,201,155,135,129,1
0,186,202,132,120,113,1
0,186,203,108,102,93,1
0,186,204,76,62,58,1
0,186,313,38,48,57,1
0,186,314,72,68,76,1
0,186,315,90,103,108,1
0,186,316,122,129,131,1
0,186,317,135,126,131,1
0,186,318,129,122,119,1
0,186,319,128,139,152,1
0,186,320,132,108,95,1
0,186,321,89,99,110,1
0,186,322,124,144,142,1
0,186,323,138,137,140,1
0,186,324,138,137,156,1
0,186,325,150,149,145,1
0,186,326,152,158,148,1
0,186,327,141,132,134,1
0,186,328,148,152,151,1
0,186,329,143,131,134,1
0,186,330,120,115,116,1
0,186,331,108,93,86,1
0,186,332,72,54,52,1
0,187,57,39,51,64,1
0,187,58,83,77,80,1
0,187,59,97,111,123,1
0,187,60,143,148,153,1
0,187,61,140,134,152,1
0,187,62,133,118,120,1
0,187,63,115,128,143,1
0,187,64,130,118,99,1
0,187,65,83,91,92,1
0,187,66,97,125,143,1
0,187,67,146,149,141,1
0,187,68,142,146,153,1
0,187,69,143,149,154,1
0,187,70,162,160,166,1
0,187,71,159,145,142,1
0,187,72,152,148,147,1
0,187,73,147,140,141,1
0,187,74,117,110,116,1
0,187,75,114,92,77,1
0,187,76,73,58,50,1
0,187,185,46,56,69,1
0,187,186,90,84,78,1
0,187,187,91,110,122,1
0,187,188,146,153,153,1
0,187,189,142,137,155,1
0,187,190,143,122,124,1
0,187,191,126,120,127,1
0,187,192,118,109,106,1
0,187,193,91,92,86,1
0,187,194,90,110,130,1
0,187,195,140,146,144,1
0,187,196,145,150,154,1
0,187,197,148,153,161,1
0,187,198,168,171,185,1
0,187,199,172,160,164,1
0,187,200,170,164,164,1
0,187,201,166,140,131,1
0,187,202,122,115,117,1
0,187,203,114,100,75,1
0,187,204,68,59,47,1
0,187,313,51,62,73,1
0,187,314,88,95,82,1
0,187,315,89,113,132,1
0,187,316,143,144,151,1
0,187,317,156,140,133,1
0,187,318,134,115,114,1
0,187,319,120,118,117,1
0,187,320,117,111,103,1
0,187,321,97,98,90,1
0,187,322,93,108,129,1
0,187,323,139,150,155,1
0,187,324,158,157,162,1
0,187,325,167,162,162,1
0,187,326,167,173,180,1
0,187,327,170,159,166,1
0,187,328,174,174,164,1
0,187,329,162,146,129,1
0,187,330,134,135,118,1
0,187,331,110,96,73,1
0,187,332,61,52,45,1
0,188,57,52,65,73,1
0,188,58,87,105,89,1
0,188,59,91,112,140,1
0,188,60,160,153,151,1
0,188,61,147,143,137,1
0,188,62,131,118,118,1
0,188,63,120,115,105,1
0,188,64,109,102,98,1
0,188,65,94,89,82,1
0,188,66,89,116,136,1
0,188,67,143,156,155,1
0,188,68,159,158,163,1
0,188,69,170,160,168,1
0,188,70,171,179,181,1
0,188,71,182,169,169,1
0,188,72,171,176,157,1
0,188,73,148,147,139,1
0,188,74,144,133,101,1
0,188,75,93,90,69,1
0,188,76,59,54,50,1
0,188,185,58,76,76,1
0,188,186,85,104,99,1
0,188,187,104,114,142,1
0,188,188,174,174,159,1
0,188,189,137,131,138,1
0,188,190,137,128,127,1
0,188,191,135,117,97,1
0,188,192,94,99,100,1
0,188,193,96,95,81,1
0,188,194,82,105,125,1
0,188,195,140,165,154,1
0,188,196,162,165,170,1
0,188,197,175,166,177,1
0,188,198,177,175,170,1
0,188,199,178,173,166,1
0,188,200,163,163,151,1
0,188,201,145,140,139,1
0,188,202,134,117,88,1
0,188,203,78,81,64,1
0,188,204,55,49,40,1
0,188,313,66,87,97,1
0,188,314,104,104,103,1
0,188,315,102,102,131,1
0,188,316,162,186,177,1
0,188,317,142,132,143,1
0,188,318,145,125,126,1
0,188,319,135,118,109,1
0,188,320,114,113,99,1
0,188,321,106,104,81,1
0,188,322,78,92,113,1
0,188,323,135,153,150,1
0,188,324,156,161,172,1
0,188,325,178,177,184,1
0,188,326,178,183,177,1
0,188,327,168,164,148,1
0,188,328,149,148,144,1
0,188,329,141,136,142,1
0,188,330,134,108,82,1
0,188,331,71,64,51,1
0,189,56,29,42,62,1
0,189,57,82,90,102,1
0,189,58,117,122,113,1
0,189,59,106,106,125,1
0,189,60,157,170,161,1
0,189,61,161,153,155,1
0,189,62,149,128,123,1
0,189,63,126,129,122,1
0,189,64,118,109,98,1
0,189,65,109,112,91,1
0,189,66,78,87,110,1
0,189,67,128,142,153,1
0,189,68,163,173,178,1
0,189,69,172,177,179,1
0,189,70,177,184,184,1
0,189,71,185,165,146,1
0,189,72,145,137,140,1
0,189,73,148,147,127,1
0,189,74,121,90,70,1
0,189,75,72,62,51,1
0,189,184,32,51,72,1
0,189,185,85,97,106,1
0,189,186,109,118,121,1
0,189,187,122,114,112,1
0,189,188,143,160,156,1
0,189,189,160,150,155,1
0,189,190,149,136,130,1
0,189,191,127,135,126,1
0,189,192,110,106,102,1
0,189,193,102,111,104,1
0,189,194,81,80,98,1
0,189,195,112,123,143,1
0,189,196,164,181,184,1
0,189,197,171,168,183,1
0,189,198,187,187,192,1
0,189,199,193,173,167,1
0,189,200,156,134,141,1
0,189,201,152,141,116,1
0,189,202,104,79,64,1
0,189,203,69,69,54,1
0,189,312,39,61,76,1
0,189,313,86,105,117,1
0,189,314,113,110,124,1
0,189,315,124,115,113,1
0,189,316,136,159,161,1
0,189,317,153,152,153,1
0,189,318,154,158,154,1
0,189,319,139,141,130,1
0,189,320,108,109,112,1
0,189,321,125,123,96,1
0,189,322,79,85,95,1
0,189,323,102,117,143,1
0,189,324,153,157,162,1
0,189,325,171,182,186,1
0,189,326,196,197,176,1
0,189,327,172,172,171,1
0,189,328,161,142,137,1
0,189,329,145,135,119,1
0,189,330,102,76,68,1
0,189,331,66,63,54,1
0,190,56,41,62,85,1
0,190,57,99,101,107,1
0,190,58,111,114,127,1
0,190,59,122,124,129,1
0,190,60,138,151,161,1
0,190,61,158,143,143,1
0,190,62,151,161,163,1
0,190,63,144,142,128,1
0,190,64,121,125,122,1
0,190,65,136,130,94,1
0,190,66,77,81,95,1
0,190,67,105,126,132,1
0,190,68,132,148,152,1
0,190,69,169,183,174,1
0,190,70,180,195,173,1
0,190,71,165,169,159,1
0,190,72,147,141,142,1
0,190,73,140,128,123,1
0,190,74,92,70,74,1
0,190,75,74,65,51,1
0,190,184,44,60,89,1
0,190,185,103,108,106,1
0,190,186,117,135,135,1
0,190,187,126,135,142,1
0,190,188,139,144,152,1
0,190,189,155,149,155,1
0,190,190,150,153,156,1
0,190,191,142,129,120,1
0,190,192,128,134,137,1
0,190,193,131,116,100,1
0,190,194,82,79,88,1
0,190,195,106,126,129,1
0,190,196,147,158,153,1
0,190,197,179,181,162,1
0,190,198,178,201,185,1
0,190,199,158,150,141,1
0,190,200,140,135,134,1
0,190,201,128,113,103,1
0,190,202,80,69,73,1
0,190,203,67,56,43,1
0,190,312,47,68,100,1
0,190,313,117,130,127,1
0,190,314,133,140,127,1
0,190,315,124,127,140,1
0,190,316,153,152,157,1
0,190,317,160,158,152,1
0,190,318,149,160,160,1
0,190,319,151,137,134,1
0,190,320,142,139,140,1
0,190,321,122,100,101,1
0,190,322,94,81,77,1
0,190,323,86,107,118,1
0,190,324,144,149,155,1
0,190,325,186,176,161,1
0,190,326,167,173,175,1
0,190,327,158,145,149,1
0,190,328,156,144,129,1
0,190,329,118,106,96,1
0,190,330,81,65,61,1
0,190,331,60,48,38,1
0,191,56,50,76,102,1
0,191,57,134,151,137,1
0,191,58,142,146,130,1
0,191,59,129,115,124,1
0,191,60,147,145,159,1
0,191,61,167,165,148,1
0,191,62,154,170,164,1
0,191,63,155,136,134,1
0,191,64,136,127,124,1
0,191,65,118,106,105,1
0,191,66,96,79,72,1
0,191,67,72,91,95,1
0,191,68,114,135,149,1
0,191,69,166,165,164,1
0,191,70,169,161,157,1
0,191,71,161,149,147,1
0,191,72,145,133,120,1
0,191,73,107,101,89,1
0,191,74,74,66,54,1
0,191,75,55,41,30,1
0,191,184,54,76,96,1
0,191,185,125,144,130,1
0,191,186,129,147,131,1
0,191,187,119,106,112,1
0,191,188,132,139,142,1
0,191,189,153,168,174,1
0,191,190,170,163,170,1
0,191,191,156,150,144,1
0,191,192,138,130,118,1
0,191,193,118,111,104,1
0,191,194,91,80,69,1
0,191,195,67,79,85,1
0,191,196,107,118,138,1
0,191,197,161,152,139,1
0,191,198,161,167,156,1
0,191,199,160,153,141,1
0,191,200,138,130,106,1
0,191,201,94,85,75,1
0,191,202,69,74,55,1
0,191,312,56,73,92,1
0,191,313,116,142,145,1
0,191,314,131,138,134,1
0,191,315,115,108,109,1
0,191,316,117,134,138,1
0,191,317,148,170,181,1
0,191,318,176,161,166,1
0,191,319,157,161,167,1
0,191,320,143,128,122,1
0,191,321,117,107,102,1
0,191,322,94,85,72,1
0,191,323,69,65,78,1
0,191,324,100,103,130,1
0,191,325,158,150,139,1
0,191,326,154,164,158,1
0,191,327,153,137,129,1
0,191,328,124,105,86,1
0,191,329,80,74,64,1
0,191,330,59,63,51,1
0,192,56,51,73,99,1
0,192,57,120,138,147,1
0,192,58,144,154,150,1
0,192,59,126,121,120,1
0,192,60,119,130,142,1
0,192,61,143,159,166,1
0,192,62,156,151,151,1
0,192,63,158,151,150,1
0,192,64,140,135,128,1
0,192,65,115,103,98,1
0,192,66,90,84,76,1
0,192,67,74,68,67,1
0,192,68,77,85,109,1
0,192,69,135,141,144,1
0,192,70,154,154,147,1
0,192,71,136,118,111,1
0,192,72,103,86,68,1
0,192,73,64,67,61,1
0,192,74,56,54,43,1
0,192,184,49,63,89,1
0,192,185,121,144,155,1
0,192,186,158,158,141,1
0,192,187,127,117,116,1
0,192,188,119,123,121,1
0,192,189,130,151,163,1
0,192,190,159,154,148,1
0,192,191,169,152,141,1
0,192,192,147,144,135,1
0,192,193,112,100,93,1
0,192,194,84,80,77,1
0,192,195,63,59,59,1
0,192,196,56,68,92,1
0,192,197,114,127,136,1
0,192,198,151,147,150,1
0,192,199,140,111,87,1
0,192,200,79,76,59,1
0,192,201,53,53,54,1
0,192,312,49,59,86,1
0,192,313,123,151,157,1
0,192,314,156,137,129,1
0,192,315,119,110,120,1
0,192,316,120,123,120,1
0,192,317,126,138,145,1
0,192,318,159,166,165,1
0,192,319,177,160,161,1
0,192,320,171,153,124,1
0,192,321,100,95,90,1
0,192,322,89,85,70,1
0,192,323,53,52,50,1
0,192,324,48,62,89,1
0,192,325,110,127,134,1
0,192,326,133,133,132,1
0,192,327,119,98,75,1
0,192,328,70,71,59,1
0,192,329,54,49,51,1
0,193,56,50,58,81,1
0,193,57,110,137,148,1
0,193,58,149,129,131,1
0,193,59,122,109,122,1
0,193,60,127,125,119,1
0,193,61,128,133,132,1
0,193,62,135,149,166,1
0,193,63,174,178,183,1
0,193,64,171,145,119,1
0,193,65,101,90,84,1
